height_cm,weight_kg,label,cluster
176.9,131.0,-1,1
172.7,63.7,1,0
176.6,70.8,1,1
169.3,84.5,-1,1
158.1,70.2,-1,0
180.6,89.8,-1,1
164.1,58.3,1,0
160.6,42.7,1,0
168.2,55.0,1,0
160.9,37.5,1,0
165.8,102.8,-1,1
173.4,61.2,1,0
173.5,74.4,1,1
161.0,79.5,-1,0
165.1,68.2,-1,0
180.7,75.0,-1,1
175.0,73.8,1,1
190.8,72.2,1,1
181.8,72.6,1,1
181.4,95.0,-1,1
156.1,49.4,1,0
177.6,94.6,-1,1
169.5,73.1,1,0
164.5,54.1,1,0
171.7,63.7,1,0
179.5,103.1,-1,1
175.0,91.6,-1,1
161.2,68.7,1,0
177.4,67.4,1,1
163.6,76.1,-1,0
172.2,74.4,1,1
167.0,94.7,-1,1
167.8,74.0,1,0
177.7,106.1,-1,1
159.6,66.7,1,0
189.5,62.0,1,1
151.8,106.6,-1,0
164.0,47.9,1,0
173.7,52.8,1,0
175.8,54.1,1,0
169.0,122.6,-1,1
169.4,104.0,-1,1
174.1,78.4,1,1
167.7,73.4,1,0
183.9,89.7,1,1
178.4,55.7,1,0
178.7,107.8,1,1
160.3,80.9,-1,0
169.2,50.4,1,0
167.0,79.4,-1,0
159.9,59.0,1,0
173.6,76.0,1,1
164.6,56.7,1,0
176.6,75.8,1,1
159.3,59.2,1,0
187.2,115.2,-1,1
161.0,60.5,1,0
172.2,57.4,1,0
177.9,78.7,1,1
164.3,69.2,-1,0
178.5,81.0,1,1
157.7,76.0,-1,0
184.5,79.5,1,1
170.1,66.8,1,0
164.0,49.3,1,0
167.0,69.6,1,0
178.1,103.0,-1,1
164.2,61.3,1,0
162.5,58.1,1,0
167.8,57.6,1,0
158.2,40.1,1,0
188.2,113.6,-1,1
164.3,75.4,-1,0
178.3,94.2,-1,1
172.1,78.5,1,1
160.2,51.7,1,0
169.9,62.4,1,0
177.8,69.6,1,1
168.1,63.6,1,0
181.9,74.6,1,1
180.2,107.6,-1,1
179.2,119.2,-1,1
165.4,50.0,1,0
159.2,60.8,1,0
163.9,74.6,-1,0
172.0,56.5,1,0
175.5,82.6,1,1
148.3,59.6,-1,0
169.9,75.2,1,0
171.6,84.7,-1,1
167.2,69.9,-1,0
182.9,53.5,1,1
174.2,58.4,1,0
183.1,117.7,-1,1
167.8,83.4,-1,1
179.4,51.5,1,0
186.4,60.8,1,1
183.1,98.4,-1,1
159.1,54.5,1,0
167.5,49.1,1,0
166.5,91.1,-1,1
174.9,94.3,-1,1
176.9,62.6,-1,0
161.6,88.7,-1,0
170.7,63.4,1,0
149.8,47.7,1,0
184.4,70.0,1,1
164.9,43.5,1,0
170.6,75.6,1,1
166.9,82.5,-1,1
181.5,78.2,-1,1
145.0,64.6,-1,0
169.8,41.8,1,0
168.9,87.4,-1,1
165.5,73.8,-1,0
187.3,73.1,1,1
161.1,71.4,-1,0
177.7,67.0,1,1
173.6,95.3,-1,1
182.6,88.9,1,1
163.3,72.5,1,0
162.7,58.8,1,0
181.0,97.1,-1,1
174.3,93.3,-1,1
154.6,86.3,-1,0
164.6,62.9,1,0
173.9,90.4,-1,1
178.4,106.2,-1,1
163.2,58.7,1,0
145.0,70.3,-1,0
175.2,79.7,1,1
157.8,50.8,1,0
149.8,46.6,1,0
145.0,34.4,1,0
178.1,78.6,1,1
171.3,74.9,1,1
167.7,69.3,1,0
183.9,117.2,-1,1
176.4,82.1,1,1
186.2,75.9,-1,1
156.1,58.0,1,0
169.7,46.1,-1,0
153.8,65.3,-1,0
167.7,72.0,1,0
167.5,75.7,1,0
176.3,73.9,1,1
170.5,79.2,-1,1
176.2,48.5,1,0
177.0,73.6,1,1
191.5,83.9,1,1
166.8,66.0,1,0
160.6,52.6,1,0
172.5,82.9,-1,1
162.0,62.0,1,0
184.8,53.7,1,1
167.2,85.7,-1,1
164.3,63.2,1,0
165.3,66.5,-1,0
177.2,93.5,-1,1
168.4,89.2,-1,1
163.6,63.4,1,0
186.7,89.4,1,1
161.4,71.9,-1,0
170.4,94.5,-1,1
176.5,84.2,1,1
153.7,62.2,1,0
174.8,64.2,1,0
159.4,40.7,1,0
178.2,94.8,-1,1
160.4,51.8,1,0
176.9,60.9,1,0
181.1,94.6,-1,1
178.6,76.9,1,1
172.5,82.9,-1,1
167.7,48.6,1,0
164.2,52.7,1,0
184.7,123.8,-1,1
163.0,52.0,1,0
159.6,56.8,1,0
176.7,77.8,1,1
162.0,48.8,1,0
160.5,89.2,1,0
155.6,60.6,1,0
165.2,60.2,1,0
169.2,94.2,-1,1
172.4,90.6,-1,1
179.5,118.6,-1,1
175.3,73.4,1,1
168.1,107.8,-1,1
168.0,77.3,-1,0
175.1,107.7,-1,1
182.7,108.2,-1,1
171.3,62.0,1,0
165.3,58.7,1,0
160.1,41.0,1,0
155.5,35.1,1,0
176.7,66.6,1,1
175.8,100.7,-1,1
175.8,68.0,1,1
168.7,59.6,1,0
184.1,98.9,-1,1
165.2,50.0,1,0
179.6,116.2,-1,1
169.6,63.1,1,0
163.9,78.1,-1,0
175.9,73.7,1,1
174.1,71.7,1,1
173.6,100.2,-1,1
170.8,77.0,1,1
169.6,97.7,-1,1
193.9,76.3,1,1
181.8,51.9,1,0
177.2,55.0,1,0
171.1,99.6,-1,1
180.1,93.7,-1,1
175.2,76.4,1,1
170.3,82.0,-1,1
167.0,87.6,-1,1
169.2,68.3,1,0
145.0,33.6,1,0
172.1,42.9,1,0
165.1,54.3,1,0
185.9,83.4,1,1
170.2,60.4,1,0
158.1,81.7,-1,0
169.5,49.9,1,0
159.5,56.9,1,0
174.7,48.9,1,0
172.9,66.8,1,0
179.6,85.6,1,1
162.1,78.7,-1,0
170.3,74.6,1,0
156.3,68.3,-1,0
177.0,92.5,-1,1
175.2,88.6,-1,1
175.0,60.1,1,0
170.0,79.3,-1,1
174.1,98.3,-1,1
186.0,74.8,1,1
167.1,79.1,-1,0
171.4,87.2,-1,1
159.1,57.7,1,0
161.3,75.8,-1,0
171.0,66.3,1,0
181.0,85.9,1,1
167.4,66.1,1,0
167.6,75.2,1,0
165.9,80.1,-1,0
164.7,39.3,1,0
172.9,90.3,1,1
155.0,73.9,-1,0
182.8,72.0,1,1
163.3,66.2,1,0
177.2,60.1,1,0
157.3,53.7,1,0
176.7,83.1,1,1
176.7,131.9,-1,1
173.8,87.6,-1,1
160.1,51.0,1,0
172.5,83.8,-1,1
158.2,71.3,-1,0
167.5,44.9,1,0
180.3,75.1,1,1
178.0,76.5,1,1
170.2,78.8,-1,1
160.3,63.7,1,0
176.5,85.3,-1,1
170.2,51.8,1,0
146.8,46.4,1,0
177.8,74.0,1,1
169.8,87.8,-1,1
182.0,64.0,1,1
159.0,55.7,1,0
145.0,51.2,1,0
172.8,103.1,-1,1
172.9,86.7,-1,1
153.1,45.5,1,0
160.2,74.1,-1,0
197.6,73.9,1,1
166.9,74.0,1,0
177.3,99.6,-1,1
163.5,42.8,1,0
149.1,45.5,-1,0
168.3,77.7,-1,0
167.3,63.4,1,0
166.0,72.4,1,0
168.9,69.9,1,0
172.6,47.7,-1,0
168.5,77.3,-1,0
157.4,45.8,1,0
174.9,80.2,1,1
150.5,47.1,1,0
149.5,84.7,-1,0
177.4,81.1,1,1
175.1,87.7,-1,1
169.4,85.6,-1,1
156.0,62.2,1,0
162.9,65.9,1,0
167.4,53.4,1,0
154.0,61.3,1,0
162.6,46.3,1,0
176.5,87.0,-1,1
184.3,144.4,-1,1
165.8,71.6,1,0
177.6,90.0,-1,1
150.9,36.4,1,0
176.6,58.0,1,0
162.0,83.6,-1,0
173.1,44.4,1,0
167.5,62.1,1,0
183.2,100.4,-1,1
161.3,77.6,-1,0
176.3,71.0,1,1
167.2,76.1,1,0
168.4,73.0,1,0
168.2,49.8,1,0
161.5,68.0,1,0
169.9,80.6,-1,1
169.4,65.9,1,0
172.4,52.0,1,0
170.8,99.9,-1,1
178.0,53.7,1,0
179.2,86.5,1,1
159.5,68.5,1,0
178.7,75.9,1,1
158.1,69.9,1,0
175.9,67.6,1,1
176.2,117.6,-1,1
150.9,53.4,-1,0
170.9,88.8,-1,1
165.3,46.3,1,0
162.4,81.3,-1,0
183.5,74.7,1,1
163.5,48.5,1,0
161.9,52.7,1,0
170.8,62.4,1,0
176.9,80.3,1,1
168.6,115.8,-1,1
181.7,131.7,-1,1
175.3,75.5,1,1
148.2,64.3,-1,0
164.7,43.3,1,0
164.4,43.2,1,0
174.8,81.5,1,1
145.0,56.3,1,0
195.5,113.5,-1,1
175.3,92.1,-1,1
171.5,67.7,1,0
181.8,84.1,1,1
193.4,117.6,-1,1
178.7,97.9,-1,1
179.5,67.8,1,1
171.3,81.5,-1,1
168.6,82.1,-1,1
165.2,70.7,1,0
161.7,59.6,1,0
163.1,66.6,1,0
156.5,69.0,-1,0
169.2,58.5,1,0
153.2,45.3,1,0
171.9,110.4,-1,1
169.6,79.5,1,1
171.5,94.5,-1,1
164.8,71.3,1,0
200.0,131.2,-1,1
183.6,90.9,1,1
157.6,70.8,-1,0
172.3,58.9,1,0
163.9,47.0,1,0
159.9,56.6,1,0
156.6,40.3,1,0
174.3,48.6,1,0
163.2,71.4,1,0
179.7,51.7,1,0
179.9,99.4,-1,1
183.7,118.7,-1,1
161.5,46.5,1,0
174.8,81.6,1,1
176.3,112.4,-1,1
165.3,60.5,1,0
162.3,79.4,-1,0
186.1,141.5,-1,1
172.3,43.0,1,0
176.4,58.7,1,0
161.8,74.3,-1,0
157.8,98.5,-1,0
164.3,60.0,-1,0
168.8,117.1,-1,1
159.4,65.5,1,0
169.9,41.9,1,0
153.1,77.5,-1,0
158.8,56.0,1,0
176.7,81.8,1,1
176.0,49.6,1,0
166.1,56.5,1,0
159.8,44.7,1,0
159.7,40.8,1,0
166.3,74.9,-1,0
176.4,88.4,-1,1
179.3,65.0,1,1
165.0,48.7,1,0
158.5,47.3,1,0
172.7,85.7,-1,1
161.8,67.2,1,0
164.8,78.3,-1,0
183.3,115.4,1,1
178.3,95.2,1,1
171.6,80.8,-1,1
157.3,100.7,-1,1
172.1,64.7,1,0
180.6,128.2,-1,1
166.2,92.7,-1,1
183.5,78.2,1,1
182.9,99.8,-1,1
186.6,87.8,-1,1
173.1,49.1,1,0
175.9,77.2,1,1
184.1,54.9,1,1
174.5,84.9,-1,1
165.0,85.2,-1,0
165.5,69.0,1,0
172.4,82.9,-1,1
157.1,61.2,1,0
168.6,89.7,-1,1
181.0,83.6,1,1
148.1,50.7,-1,0
185.3,97.2,-1,1
181.2,85.2,1,1
165.4,47.9,1,0
175.4,75.1,1,1
170.0,63.3,-1,0
182.3,86.0,1,1
179.8,86.5,1,1
156.0,42.6,1,0
175.9,45.0,1,0
167.9,58.6,1,0
170.8,74.1,1,0
162.7,79.3,-1,0
187.5,56.2,1,1
180.4,68.2,1,1
162.6,69.3,1,0
156.7,44.0,1,0
166.1,74.6,-1,0
174.3,87.7,-1,1
172.4,56.4,1,0
182.5,94.8,1,1
177.9,76.9,1,1
179.7,53.6,1,0
173.3,72.5,1,1
156.1,67.6,-1,0
168.0,90.3,-1,1
180.6,113.7,-1,1
169.5,62.0,1,0
175.0,65.0,1,0
166.8,74.4,1,0
159.7,59.3,1,0
168.8,96.2,1,1
173.1,81.2,-1,1
163.4,71.7,1,0
167.6,81.1,-1,1
160.6,70.8,-1,0
181.2,83.2,1,1
167.1,74.2,1,0
184.5,82.2,1,1
185.3,67.2,1,1
169.2,106.1,-1,1
159.9,50.0,1,0
149.1,77.7,-1,0
155.3,65.2,-1,0
156.3,55.9,1,0
183.8,95.7,-1,1
171.2,87.1,-1,1
173.9,106.8,-1,1
147.8,40.6,1,0
158.0,60.3,1,0
178.9,106.4,-1,1
172.9,88.1,-1,1
168.5,79.3,-1,1
175.6,109.1,-1,1
186.4,88.3,1,1
167.8,49.3,1,0
170.7,70.8,1,0
171.9,114.0,-1,1
193.9,106.4,-1,1
149.0,47.6,-1,0
176.8,103.2,-1,1
168.9,81.5,-1,1
175.7,84.5,-1,1
163.4,80.2,-1,0
169.5,50.0,1,0
177.1,71.6,1,1
200.0,104.4,1,1
178.1,100.2,-1,1
161.5,60.5,1,0
165.8,68.3,1,0
165.5,88.0,-1,1
152.0,96.3,-1,0
166.7,50.8,1,0
177.3,86.0,-1,1
157.3,39.6,1,0
180.5,81.2,1,1
174.9,71.1,1,1
162.7,90.0,-1,1
168.6,51.1,1,0
186.0,59.3,1,1
177.3,107.3,-1,1
170.1,65.7,1,0
167.6,77.8,-1,0
170.8,78.1,1,1
164.9,51.0,1,0
149.0,45.0,1,0
190.4,115.2,-1,1
171.6,89.9,-1,1
174.0,75.4,1,1
169.4,73.7,1,0
162.6,71.2,1,0
168.1,72.9,1,0
154.0,73.7,-1,0
192.8,98.0,1,1
157.7,68.7,-1,0
159.7,78.6,-1,0
165.6,84.8,-1,1
182.9,117.7,-1,1
170.1,76.5,1,1
157.6,53.7,1,0
182.5,76.1,1,1
177.3,86.0,-1,1
175.4,79.5,1,1
177.2,121.5,-1,1
193.9,100.0,1,1
191.9,76.4,1,1
163.1,67.7,1,0
186.2,118.7,-1,1
173.8,56.2,1,0
175.0,61.0,1,0
153.1,59.5,1,0
168.3,64.1,1,0
161.9,40.3,1,0
178.3,55.6,1,0
180.7,81.3,1,1
149.3,65.3,1,0
169.8,64.3,1,0
181.2,80.7,1,1
168.1,78.0,-1,0
177.3,62.5,1,0
173.5,86.3,-1,1
173.4,79.0,1,1
167.3,78.8,-1,0
157.8,76.2,-1,0
158.8,103.5,-1,1
177.1,59.1,1,0
170.2,56.9,1,0
168.6,99.8,-1,1
165.8,79.4,-1,0
166.9,70.8,1,0
180.5,77.0,1,1
166.6,69.7,1,0
156.6,61.9,1,0
177.4,50.5,1,0
168.0,87.0,-1,1
170.3,50.8,1,0
186.1,74.1,1,1
169.8,64.6,1,0
172.9,108.7,-1,1
158.2,61.1,1,0
167.8,80.0,-1,0
176.1,61.2,1,0
154.4,72.1,-1,0
172.0,130.8,-1,1
171.0,81.7,-1,1
170.4,71.1,1,0
180.4,56.9,1,0
173.3,83.1,1,1
184.8,60.0,1,1
160.1,52.4,-1,0
171.4,94.2,-1,1
170.8,64.7,1,0
159.3,65.8,1,0
179.6,99.9,-1,1
193.2,77.5,1,1
169.8,49.8,1,0
175.1,89.7,-1,1
170.8,86.2,-1,1
162.9,61.1,1,0
151.8,45.5,1,0
162.9,44.9,1,0
156.1,71.3,1,0
187.0,127.7,-1,1
168.8,91.5,-1,1
166.5,67.8,1,0
178.9,89.0,1,1
158.8,54.2,1,0
162.3,71.7,-1,0
170.7,58.2,1,0
180.3,78.9,1,1
175.0,96.3,-1,1
172.5,84.4,-1,1
170.8,87.2,-1,1
174.0,83.3,-1,1
172.0,56.5,1,0
159.7,65.9,1,0
170.5,81.9,-1,1
159.3,63.5,1,0
170.8,65.0,1,0
165.2,64.6,-1,0
195.4,83.2,1,1
169.6,62.9,1,0
156.0,61.2,1,0
168.7,69.9,1,0
175.2,49.6,1,0
186.7,146.8,-1,1
164.1,46.5,1,0
154.2,61.1,-1,0
178.2,80.5,1,1
156.2,56.8,1,0
165.6,63.0,1,0
167.4,56.3,1,0
169.3,79.9,-1,1
176.9,77.8,-1,1
163.2,82.0,-1,0
167.3,98.8,-1,1
169.9,67.3,1,0
171.5,87.2,-1,1
171.0,100.0,-1,1
174.4,78.3,1,1
178.4,92.8,-1,1
173.9,62.6,1,0
174.5,102.6,-1,1
154.2,55.9,1,0
170.5,84.9,-1,1
174.8,99.2,-1,1
177.3,56.3,-1,0
163.1,55.8,1,0
163.4,51.4,1,0
164.3,80.9,-1,0
175.4,55.2,1,0
180.3,92.5,-1,1
165.9,85.0,-1,1
179.1,78.6,1,1
171.2,95.7,-1,1
168.8,45.6,1,0
167.9,80.7,-1,1
177.5,80.0,1,1
173.3,52.5,1,0
192.8,74.4,1,1
161.5,89.7,-1,0
175.2,88.4,-1,1
164.7,84.9,-1,0
161.3,80.0,1,0
169.9,44.3,-1,0
171.4,77.8,1,1
199.2,125.3,-1,1
168.2,68.1,1,0
158.7,79.8,-1,0
172.7,63.6,1,0
149.3,54.0,1,0
169.1,78.3,-1,1
170.2,81.2,-1,1
177.9,68.9,1,1
179.7,100.4,-1,1
165.0,79.1,-1,0
168.5,49.7,1,0
162.3,98.9,-1,1
158.7,52.3,1,0
173.1,113.9,-1,1
157.3,59.5,1,0
165.9,67.2,1,0
160.0,70.2,-1,0
175.5,59.5,1,0
188.0,56.6,-1,1
157.0,56.3,1,0
151.5,66.0,-1,0
168.8,97.5,-1,1
170.2,56.0,1,0
172.2,84.4,-1,1
165.5,66.8,-1,0
168.0,75.3,1,0
173.7,97.5,-1,1
180.4,71.4,-1,1
150.4,58.9,1,0
166.3,87.2,-1,1
172.1,96.8,-1,1
160.8,45.7,1,0
187.3,80.1,1,1
163.6,60.6,1,0
169.6,81.6,-1,1
175.6,77.0,1,1
164.1,72.7,1,0
151.5,74.6,-1,0
165.7,67.2,1,0
180.3,105.1,-1,1
166.6,44.4,1,0
161.5,63.0,1,0
179.3,58.8,1,0
166.7,71.4,1,0
164.9,80.2,-1,0
171.5,70.7,1,0
177.7,74.7,1,1
193.8,68.9,1,1
178.3,111.5,-1,1
181.6,82.0,1,1
164.9,64.7,1,0
159.7,91.5,-1,0
170.6,66.6,1,0
171.1,57.2,1,0
159.2,56.4,1,0
168.2,56.2,1,0
174.0,60.9,1,0
173.6,67.3,1,0
175.0,121.0,1,1
172.9,54.1,1,0
164.9,47.7,-1,0
164.9,76.6,-1,0
158.0,65.0,1,0
187.8,96.9,-1,1
170.1,67.1,1,0
167.8,59.9,-1,0
160.7,94.4,-1,1
199.4,63.6,-1,1
159.3,68.9,-1,0
165.7,84.1,-1,1
174.2,90.8,-1,1
176.0,76.4,1,1
179.6,56.5,1,0
188.1,125.6,-1,1
175.1,73.0,1,1
159.4,86.9,-1,0
167.4,76.3,-1,0
173.1,66.2,1,0
190.7,99.5,-1,1
156.0,81.3,-1,0
182.0,89.4,1,1
171.8,60.7,1,0
178.4,46.1,1,0
169.0,59.8,1,0
161.6,77.9,-1,0
177.5,59.7,1,0
176.5,90.7,-1,1
179.7,86.1,1,1
169.9,85.0,1,1
164.0,47.1,1,0
154.4,42.9,1,0
178.2,75.3,1,1
174.2,109.9,-1,1
160.3,52.6,1,0
164.6,65.7,1,0
165.3,99.5,-1,1
155.2,62.8,1,0
161.8,82.9,-1,0
158.7,53.2,1,0
165.9,88.3,-1,1
162.6,83.3,-1,0
153.7,69.7,-1,0
190.2,94.0,1,1
182.5,99.5,-1,1
162.2,38.2,1,0
172.7,89.6,1,1
174.2,60.4,1,0
181.9,72.2,-1,1
161.8,90.1,-1,0
180.9,108.3,-1,1
164.5,43.3,1,0
156.6,51.1,1,0
177.2,95.3,-1,1
182.9,48.5,1,0
195.9,128.6,-1,1
158.0,60.4,1,0
177.0,109.6,-1,1
165.9,56.5,1,0
177.8,71.4,1,1
155.3,71.6,-1,0
157.4,61.2,-1,0
162.2,46.2,-1,0
170.8,87.1,-1,1
163.6,42.8,1,0
176.6,109.6,-1,1
180.3,89.7,-1,1
176.0,60.9,1,0
186.2,110.5,-1,1
174.2,101.5,-1,1
157.8,66.1,1,0
183.6,125.3,-1,1
163.9,107.6,-1,1
179.1,91.2,-1,1
185.7,113.5,-1,1
174.6,95.5,-1,1
155.0,47.3,1,0
160.8,65.2,1,0
183.2,65.2,1,1
168.3,56.8,1,0
170.8,79.4,-1,1
177.6,82.6,1,1
177.0,50.1,1,0
172.8,80.8,-1,1
167.9,62.0,1,0
166.9,97.2,-1,1
178.6,102.0,-1,1
175.5,65.8,1,0
167.4,92.2,-1,1
180.8,92.3,-1,1
168.7,71.7,1,0
161.5,61.1,-1,0
162.4,51.7,1,0
160.2,45.4,1,0
167.3,40.6,-1,0
182.3,83.5,1,1
161.9,42.0,1,0
171.9,62.9,1,0
163.4,81.3,-1,0
167.4,99.4,-1,1
154.9,47.1,-1,0
167.8,80.7,-1,1
168.1,61.1,1,0
175.4,67.4,1,1
172.2,76.9,1,1
158.0,56.4,1,0
180.8,85.0,1,1
172.1,79.8,1,1
172.0,94.5,-1,1
169.9,96.0,-1,1
164.8,62.2,1,0
172.2,69.3,1,0
174.8,91.1,-1,1
152.5,59.1,1,0
164.6,79.4,-1,0
167.5,85.3,-1,1
172.6,97.1,-1,1
181.9,84.5,1,1
162.3,51.4,1,0
165.0,65.3,-1,0
164.9,55.6,1,0
162.0,77.8,-1,0
166.5,98.9,-1,1
177.7,108.4,-1,1
159.5,80.9,-1,0
174.3,63.5,1,0
153.0,78.2,-1,0
164.4,78.5,-1,0
166.7,59.9,1,0
186.7,105.2,-1,1
167.3,66.2,1,0
148.0,38.3,1,0
150.0,43.0,1,0
170.3,67.0,1,0
176.1,80.3,1,1
173.8,56.2,1,0
171.7,87.0,-1,1
181.6,92.8,-1,1
164.6,48.5,1,0
178.9,135.5,-1,1
153.7,41.8,-1,0
161.0,53.8,1,0
151.9,62.9,-1,0
167.3,58.1,1,0
169.5,96.9,-1,1
171.1,65.7,1,0
170.6,56.7,1,0
160.7,70.2,-1,0
168.1,49.4,-1,0
155.0,64.2,1,0
183.6,115.5,-1,1
167.0,48.8,1,0
165.1,61.5,1,0
185.9,60.5,1,1
157.6,66.0,1,0
158.7,93.1,1,0
159.0,66.7,1,0
169.3,63.6,1,0
174.3,44.1,1,0
177.4,57.8,1,0
195.7,98.5,-1,1
147.5,58.9,-1,0
176.1,83.9,-1,1
164.4,80.1,-1,0
164.1,52.7,1,0
163.8,67.7,1,0
160.9,60.9,1,0
186.8,67.6,1,1
178.4,67.7,1,1
170.2,77.5,-1,1
183.5,58.9,1,1
154.9,38.4,1,0
156.7,111.7,-1,1
148.2,46.2,1,0
163.0,93.8,-1,1
171.6,76.9,1,1
171.0,63.3,1,0
171.5,80.7,-1,1
155.9,58.3,1,0
178.0,80.6,1,1
172.4,73.5,-1,1
177.3,90.8,-1,1
151.1,51.1,1,0
173.1,66.3,1,0
158.1,51.6,1,0
166.0,48.9,1,0
175.3,106.4,-1,1
170.9,61.5,1,0
161.5,84.7,-1,0
170.1,66.1,1,0
154.7,67.6,-1,0
181.5,77.4,1,1
167.9,40.9,1,0
181.2,82.6,1,1
164.7,81.8,-1,0
164.8,52.3,1,0
162.4,106.6,-1,1
178.8,90.7,-1,1
162.9,83.4,-1,0
176.4,95.2,-1,1
166.2,48.3,1,0
150.2,66.0,-1,0
164.3,104.3,-1,1
158.2,74.0,-1,0
170.3,68.0,1,0
158.1,45.8,1,0
179.3,61.8,1,1
169.1,44.3,1,0
168.2,59.7,1,0
176.6,62.6,1,0
179.6,72.9,1,1
169.8,71.3,1,0
162.3,42.1,-1,0
152.3,50.8,1,0
163.1,57.3,-1,0
163.8,61.3,1,0
171.1,73.5,-1,0
166.5,71.4,1,0
176.9,65.6,1,1
163.9,56.3,1,0
169.4,75.7,1,0
181.8,111.3,-1,1
173.4,53.4,1,0
169.4,95.5,-1,1
164.0,43.0,1,0
163.7,76.8,-1,0
161.5,77.7,-1,0
164.6,46.2,1,0
177.6,85.5,-1,1
167.8,56.9,1,0
156.5,78.4,-1,0
187.7,56.4,1,1
173.2,58.9,1,0
155.9,59.1,1,0
165.6,80.2,-1,0
171.1,74.8,1,1
187.0,103.1,-1,1
158.9,58.6,1,0
179.8,54.8,-1,0
184.0,114.4,-1,1
163.7,75.0,-1,0
167.2,57.5,1,0
159.6,40.8,1,0
168.0,91.2,-1,1
169.6,93.8,-1,1
176.6,73.9,1,1
180.9,73.8,1,1
162.5,61.9,1,0
150.3,50.2,1,0
169.8,89.7,-1,1
172.9,58.8,1,0
172.5,68.4,-1,0
166.7,70.6,1,0
171.2,77.9,1,1
185.2,108.7,-1,1
173.8,81.2,1,1
166.3,98.2,-1,1
165.0,51.9,1,0
168.3,91.4,-1,1
186.4,67.0,1,1
168.2,68.2,1,0
169.8,83.1,-1,1
165.2,87.5,-1,1
181.0,74.2,1,1
189.6,103.7,1,1
174.5,74.9,1,1
170.8,46.7,1,0
170.4,71.9,1,0
146.2,37.5,1,0
177.5,107.5,-1,1
171.3,95.9,-1,1
174.3,60.7,-1,0
162.9,46.6,1,0
166.2,58.6,-1,0
165.9,77.6,-1,0
180.2,91.6,-1,1
166.2,124.3,-1,1
190.8,89.8,1,1
174.3,73.1,1,1
157.2,90.5,-1,0
168.7,76.1,1,0
163.5,45.4,-1,0
148.1,56.0,1,0
186.0,101.1,-1,1
177.0,76.6,1,1
175.3,91.5,-1,1
171.7,81.7,1,1
156.2,57.9,1,0
165.2,89.5,-1,1
178.4,69.4,-1,1
159.5,70.3,-1,0
145.0,45.0,1,0
167.7,49.2,1,0
168.6,72.9,1,0
171.4,107.4,-1,1
177.3,82.3,1,1
176.4,49.9,1,0
172.6,78.4,1,1
182.0,71.5,1,1
154.8,71.5,-1,0
175.0,77.0,1,1
176.3,54.4,1,0
157.6,73.4,-1,0
155.0,66.7,-1,0
162.5,65.3,1,0
163.4,46.1,1,0
177.5,117.4,-1,1
163.9,63.9,1,0
161.4,83.1,-1,0
163.9,59.7,1,0
181.2,95.5,-1,1
170.1,73.3,1,0
168.2,75.5,1,0
168.9,57.2,1,0
182.9,94.3,-1,1
162.5,88.3,-1,0
183.2,63.0,1,1
172.1,59.3,1,0
168.4,125.2,1,1
195.0,77.9,1,1
159.4,58.9,1,0
166.5,92.3,-1,1
157.7,87.0,-1,0
179.5,51.6,1,0
186.9,98.1,-1,1
186.7,83.1,1,1
182.2,80.1,1,1
168.0,90.3,1,1
166.3,63.4,1,0
153.3,51.5,1,0
190.4,83.6,1,1
174.7,69.9,-1,1
165.1,77.9,-1,0
183.3,110.7,-1,1
160.3,74.7,-1,0
174.1,71.0,1,1
168.3,84.3,-1,1
176.4,97.0,-1,1
169.4,81.7,-1,1
155.5,47.1,1,0
170.8,80.3,1,1
180.5,52.1,1,0
169.7,98.5,-1,1
177.8,108.0,-1,1
159.5,73.4,-1,0
169.7,97.9,-1,1
163.8,61.8,1,0
177.5,59.8,1,0
170.3,46.3,1,0
176.9,97.2,-1,1
180.9,62.1,1,1
176.9,75.9,1,1
172.7,83.1,1,1
160.0,67.3,1,0
170.0,81.1,-1,1
164.7,43.4,1,0
166.6,69.6,1,0
166.3,86.9,-1,1
160.2,57.5,-1,0
150.4,41.5,1,0
163.3,82.0,-1,0
171.9,61.9,1,0
156.5,64.0,1,0
170.2,64.4,1,0
189.0,89.3,1,1
180.2,106.1,-1,1
186.4,104.0,-1,1
173.9,48.9,1,0
181.7,75.1,1,1
162.8,59.7,-1,0
163.6,70.3,1,0
145.0,60.9,1,0
181.9,78.4,1,1
185.4,91.1,1,1
164.5,47.3,1,0
167.5,96.6,-1,1
162.5,67.3,1,0
173.8,84.8,-1,1
181.2,87.2,-1,1
152.6,47.5,1,0
174.1,71.3,1,1
167.2,56.9,-1,0
171.1,97.5,-1,1
174.6,53.3,1,0
168.1,54.5,1,0
169.0,65.9,1,0
167.9,100.0,-1,1
179.7,99.3,-1,1
174.2,53.1,1,0
172.2,67.6,1,0
157.3,72.6,-1,0
166.2,106.0,-1,1
179.0,78.4,1,1
170.4,56.3,1,0
176.6,88.7,-1,1
187.7,92.4,1,1
180.4,95.3,-1,1
170.9,89.5,-1,1
164.9,73.2,1,0
145.0,59.2,-1,0
168.3,98.6,1,1
166.7,64.7,1,0
173.9,53.4,1,0
168.5,76.3,-1,0
166.8,52.3,1,0
152.2,38.9,1,0
160.6,47.9,1,0
174.8,58.0,1,0
187.2,117.4,-1,1
169.0,68.0,1,0
173.3,83.3,-1,1
179.5,95.3,-1,1
161.9,66.2,1,0
173.7,88.3,-1,1
162.6,62.4,1,0
178.6,71.8,1,1
